page,clicks,impressions,ctr,position
https://www.kotacom.id/jasa-cetak-buku-samarinda,9,731,0.012311901504787962,10.283173734610124
https://www.kotacom.id/jasa-install-adobe-photoshop-online-solusi-cepat-untuk-kreativitas-anda,9,218,0.04128440366972477,14.977064220183486
https://www.kotacom.id/no-1-jual-game-pc-jombang,9,128,0.0703125,8.640625
https://www.kotacom.id/paket-home-karaoke-komputer-karaoke-murah-low-budget-rumahan,9,633,0.014218009478672985,44.57187993680885
https://www.kotacom.id/terbaik-jual-game-pc-kediri,9,55,0.16363636363636364,9.181818181818182
https://www.kotacom.id/jasa-cetak-buku-jeneponto,8,203,0.03940886699507389,6.300492610837439
https://www.kotacom.id/jasa-instal-jual-windows-7-8-10-microsoft-office-2010-2013-2016-original-license-asli-microsoft-surabaya,8,756,0.010582010582010581,38.33465608465609
https://www.kotacom.id/jasa-install-software-macbook-surabaya-install-software-mac-surabaya,8,463,0.017278617710583154,24.695464362850974
https://www.kotacom.id/jasa-install-ulang-windows-surabaya,8,1233,0.006488240064882401,23.65044606650446
https://www.kotacom.id/jasa-isi-film-surabaya,8,60,0.13333333333333333,12.516666666666667
https://www.kotacom.id/jual-pc-rakitan-surabaya-sehari-jadi-murah-berkwalitas,8,252,0.031746031746031744,26.650793650793652
https://www.kotacom.id/booking,7,917,0.007633587786259542,8.020719738276991
https://www.kotacom.id/jasa-cetak-buku-banjarmasin,7,558,0.012544802867383513,9.175627240143369
https://www.kotacom.id/jasa-cetak-buku-kendari,7,329,0.02127659574468085,9.51063829787234
https://www.kotacom.id/jasa-cetak-buku-mataram,7,561,0.012477718360071301,7.81283422459893
https://www.kotacom.id/jasa-cetak-buku-polewali-mandar,7,451,0.015521064301552107,9.855875831485587
https://www.kotacom.id/jasa-install-adobe-premiere-pro-online-edit-video-profesional-tanpa-ribet,7,434,0.016129032258064516,18.40552995391705
https://www.kotacom.id/jasa-install-warnet-install-game-warnet,7,1928,0.0036307053941908715,23.473547717842322
https://www.kotacom.id/jasa-upgrade-ssd-macbook-surabaya-mac-imac-sidoarjo-malang-gresik,7,325,0.021538461538461538,26.790769230769232
https://www.kotacom.id/no-1-jual-game-pc-jakarta-barat,7,176,0.03977272727272727,19.27840909090909
https://www.kotacom.id/no-1-jual-game-pc-ponorogo,7,191,0.03664921465968586,12.659685863874346
